customer_id,name,loyalty_points,tier,join_date
03347,Customer 03347,134,Bronze,04/12/2024
03348,Customer 03348,283,Bronze,01/15/2025
03349,Customer 03349,791,Silver,05/27/2024
03350,Customer 03350,1145,Gold,07/13/2024
03351,Customer 03351,1226,Gold,02/11/2025
03352,Customer 03352,699,Silver,06/29/2024
03353,Customer 03353,1453,Gold,01/24/2025
03354,Customer 03354,612,Silver,05/30/2024
03355,Customer 03355,235,Bronze,01/27/2024
03356,Customer 03356,135,Bronze,07/15/2024
03357,Customer 03357,561,Silver,11/24/2024
03358,Customer 03358,471,Bronze,05/06/2024
03359,Customer 03359,681,Silver,04/23/2024
03360,Customer 03360,1107,Gold,05/10/2024
03361,Customer 03361,1110,Gold,10/30/2024
03362,Customer 03362,1096,Gold,01/16/2025
03363,Customer 03363,1245,Gold,02/23/2024
03364,Customer 03364,402,Bronze,06/09/2024
03365,Customer 03365,1451,Gold,06/29/2024
03366,Customer 03366,737,Silver,04/18/2024
03367,Customer 03367,1158,Gold,12/27/2024
03368,Customer 03368,1411,Gold,02/22/2025
03369,Customer 03369,1266,Gold,09/17/2024
03370,Customer 03370,616,Silver,06/03/2024
03371,Customer 03371,872,Silver,12/30/2024
03372,Customer 03372,896,Silver,05/05/2024
03373,Customer 03373,1214,Gold,01/20/2025
03374,Customer 03374,0,Bronze,04/22/2024
03375,Customer 03375,947,Silver,01/26/2024
03376,Customer 03376,770,Silver,04/06/2024
03377,Customer 03377,28,Bronze,02/13/2025
03378,Customer 03378,514,Silver,12/07/2024
03379,Customer 03379,141,Bronze,09/17/2024
03380,Customer 03380,652,Silver,08/21/2024
03381,Customer 03381,914,Silver,07/23/2024
03382,Customer 03382,1119,Gold,12/09/2024
03383,Customer 03383,756,Silver,12/01/2024
03384,Customer 03384,450,Bronze,12/19/2024
03385,Customer 03385,969,Silver,07/04/2024
03386,Customer 03386,1143,Gold,12/20/2024
03387,Customer 03387,1314,Gold,05/28/2024
03388,Customer 03388,898,Silver,12/09/2024
03389,Customer 03389,1091,Gold,08/30/2024
03390,Customer 03390,1451,Gold,11/17/2024
03391,Customer 03391,1192,Gold,12/22/2024
03392,Customer 03392,1036,Gold,03/15/2024
03393,Customer 03393,913,Silver,08/06/2024
03394,Customer 03394,353,Bronze,03/19/2024
03395,Customer 03395,1348,Gold,05/31/2024
03396,Customer 03396,531,Silver,02/28/2025
03397,Customer 03397,156,Bronze,01/29/2025
03398,Customer 03398,913,Silver,07/28/2024
03399,Customer 03399,1020,Gold,07/19/2024
03400,Customer 03400,65,Bronze,02/10/2025
03401,Customer 03401,20,Bronze,02/18/2025
03402,Customer 03402,390,Bronze,07/16/2024
03403,Customer 03403,1258,Gold,12/22/2024
03404,Customer 03404,1439,Gold,12/11/2024
03405,Customer 03405,334,Bronze,07/22/2024
03406,Customer 03406,1317,Gold,02/10/2024
03407,Customer 03407,1083,Gold,07/15/2024
03408,Customer 03408,932,Silver,03/22/2024
03409,Customer 03409,1038,Gold,01/31/2025
03410,Customer 03410,902,Silver,05/30/2024
03411,Customer 03411,1268,Gold,11/27/2024
03412,Customer 03412,412,Bronze,04/17/2024
03413,Customer 03413,1420,Gold,12/27/2024
03414,Customer 03414,1242,Gold,08/18/2024
03415,Customer 03415,319,Bronze,11/07/2024
03416,Customer 03416,314,Bronze,02/15/2025
03417,Customer 03417,446,Bronze,01/11/2024
03418,Customer 03418,576,Silver,02/29/2024
03419,Customer 03419,129,Bronze,09/21/2024
03420,Customer 03420,906,Silver,02/12/2025
03421,Customer 03421,1399,Gold,11/30/2024
03422,Customer 03422,1328,Gold,02/23/2025
03423,Customer 03423,1404,Gold,01/14/2025
03424,Customer 03424,881,Silver,08/27/2024
03425,Customer 03425,1363,Gold,08/18/2024
03426,Customer 03426,350,Bronze,06/16/2024
03427,Customer 03427,213,Bronze,06/06/2024
03428,Customer 03428,680,Silver,12/28/2024
03429,Customer 03429,796,Silver,01/23/2025
03430,Customer 03430,853,Silver,12/29/2024
03431,Customer 03431,282,Bronze,09/27/2024
03432,Customer 03432,699,Silver,06/18/2024
03433,Customer 03433,310,Bronze,04/26/2024
03434,Customer 03434,138,Bronze,10/20/2024
03435,Customer 03435,282,Bronze,09/12/2024
03436,Customer 03436,418,Bronze,05/17/2024
03437,Customer 03437,1005,Gold,01/20/2025
03438,Customer 03438,1285,Gold,05/28/2024
03439,Customer 03439,627,Silver,04/10/2024
03440,Customer 03440,1271,Gold,10/03/2024
03441,Customer 03441,365,Bronze,02/18/2025
03442,Customer 03442,178,Bronze,09/25/2024
03443,Customer 03443,1301,Gold,07/01/2024
03444,Customer 03444,1082,Gold,09/23/2024
03445,Customer 03445,66,Bronze,01/01/2025
03446,Customer 03446,1466,Gold,08/28/2024
03447,Customer 03447,745,Silver,07/20/2024
03448,Customer 03448,1455,Gold,10/31/2024
03449,Customer 03449,774,Silver,06/24/2024
03450,Customer 03450,843,Silver,01/03/2025
03451,Customer 03451,586,Silver,09/30/2024
03452,Customer 03452,63,Bronze,03/31/2024
03453,Customer 03453,563,Silver,01/12/2024
03454,Customer 03454,649,Silver,11/29/2024
03455,Customer 03455,900,Silver,05/16/2024
03456,Customer 03456,550,Silver,08/18/2024
03457,Customer 03457,930,Silver,02/07/2024
03458,Customer 03458,1406,Gold,01/08/2024
03459,Customer 03459,867,Silver,07/07/2024
03460,Customer 03460,551,Silver,06/25/2024
03461,Customer 03461,459,Bronze,01/13/2024
03462,Customer 03462,445,Bronze,09/16/2024
03463,Customer 03463,997,Silver,09/13/2024
03464,Customer 03464,460,Bronze,02/17/2025
03465,Customer 03465,45,Bronze,07/21/2024
03466,Customer 03466,86,Bronze,03/06/2024
03467,Customer 03467,520,Silver,10/08/2024
03468,Customer 03468,856,Silver,06/03/2024
03469,Customer 03469,511,Silver,11/22/2024
03470,Customer 03470,376,Bronze,07/08/2024
03471,Customer 03471,1158,Gold,05/14/2024
03472,Customer 03472,356,Bronze,05/09/2024
03473,Customer 03473,1100,Gold,11/20/2024
03474,Customer 03474,833,Silver,11/27/2024
03475,Customer 03475,637,Silver,03/03/2024
03476,Customer 03476,881,Silver,09/18/2024
03477,Customer 03477,489,Bronze,05/25/2024
03478,Customer 03478,1036,Gold,07/30/2024
03479,Customer 03479,1154,Gold,06/22/2024
03480,Customer 03480,1030,Gold,12/14/2024
03481,Customer 03481,419,Bronze,02/01/2024
03482,Customer 03482,843,Silver,11/10/2024
03483,Customer 03483,319,Bronze,10/03/2024
03484,Customer 03484,413,Bronze,06/09/2024
03485,Customer 03485,519,Silver,06/23/2024
03486,Customer 03486,535,Silver,06/28/2024
03487,Customer 03487,795,Silver,02/02/2024
03488,Customer 03488,510,Silver,06/15/2024
03489,Customer 03489,1485,Gold,06/27/2024
03490,Customer 03490,1210,Gold,02/09/2024
03491,Customer 03491,910,Silver,07/04/2024
03492,Customer 03492,492,Bronze,02/02/2025
03493,Customer 03493,933,Silver,10/04/2024
03494,Customer 03494,1159,Gold,05/20/2024
03495,Customer 03495,1304,Gold,09/19/2024
03496,Customer 03496,1097,Gold,02/26/2025
03497,Customer 03497,1171,Gold,03/21/2024
03498,Customer 03498,98,Bronze,07/19/2024
03499,Customer 03499,1322,Gold,08/24/2024
03500,Customer 03500,1366,Gold,06/12/2024
03501,Customer 03501,1050,Gold,12/11/2024
03502,Customer 03502,1446,Gold,10/01/2024
03503,Customer 03503,50,Bronze,11/13/2024
03504,Customer 03504,871,Silver,06/06/2024
03505,Customer 03505,91,Bronze,04/25/2024
03506,Customer 03506,562,Silver,12/02/2024
03507,Customer 03507,781,Silver,02/19/2024
03508,Customer 03508,190,Bronze,03/09/2024
03509,Customer 03509,1064,Gold,04/26/2024
03510,Customer 03510,134,Bronze,10/18/2024
03511,Customer 03511,351,Bronze,03/19/2024
03512,Customer 03512,68,Bronze,03/26/2024
03513,Customer 03513,1378,Gold,12/31/2024
03514,Customer 03514,14,Bronze,01/11/2024
03515,Customer 03515,742,Silver,08/10/2024
03516,Customer 03516,608,Silver,05/06/2024
03517,Customer 03517,478,Bronze,04/02/2024
03518,Customer 03518,319,Bronze,06/08/2024
03519,Customer 03519,760,Silver,01/05/2024
03520,Customer 03520,20,Bronze,06/03/2024
03521,Customer 03521,300,Bronze,09/13/2024
03522,Customer 03522,151,Bronze,01/01/2024
03523,Customer 03523,187,Bronze,11/24/2024
03524,Customer 03524,1493,Gold,04/22/2024
03525,Customer 03525,275,Bronze,05/29/2024
03526,Customer 03526,1292,Gold,11/01/2024
03527,Customer 03527,592,Silver,08/01/2024
03528,Customer 03528,413,Bronze,02/01/2025
03529,Customer 03529,279,Bronze,04/02/2024
03530,Customer 03530,1084,Gold,02/11/2024
03531,Customer 03531,1398,Gold,02/02/2025
03532,Customer 03532,1338,Gold,02/29/2024
03533,Customer 03533,217,Bronze,03/14/2024
03534,Customer 03534,1460,Gold,01/22/2025
03535,Customer 03535,1483,Gold,12/13/2024
03536,Customer 03536,1346,Gold,08/02/2024
03537,Customer 03537,1373,Gold,02/01/2024
03538,Customer 03538,596,Silver,05/02/2024
03539,Customer 03539,383,Bronze,04/24/2024
03540,Customer 03540,1068,Gold,01/20/2025
03541,Customer 03541,505,Silver,01/21/2024
03542,Customer 03542,377,Bronze,07/02/2024
03543,Customer 03543,1001,Gold,05/02/2024
03544,Customer 03544,327,Bronze,01/19/2025
03545,Customer 03545,201,Bronze,03/24/2024
03546,Customer 03546,982,Silver,08/19/2024
03547,Customer 03547,1314,Gold,11/06/2024
03548,Customer 03548,673,Silver,10/22/2024
03549,Customer 03549,430,Bronze,01/05/2025
03550,Customer 03550,309,Bronze,01/28/2025
03551,Customer 03551,570,Silver,05/04/2024
03552,Customer 03552,128,Bronze,01/12/2025
03553,Customer 03553,33,Bronze,09/08/2024
03554,Customer 03554,1347,Gold,03/17/2024
03555,Customer 03555,196,Bronze,11/07/2024
03556,Customer 03556,1022,Gold,02/21/2024
03557,Customer 03557,835,Silver,03/11/2024
03558,Customer 03558,689,Silver,12/31/2024
03559,Customer 03559,1037,Gold,09/06/2024
03560,Customer 03560,1324,Gold,09/15/2024
03561,Customer 03561,614,Silver,06/29/2024
03562,Customer 03562,1437,Gold,05/11/2024
03563,Customer 03563,909,Silver,02/06/2025
03564,Customer 03564,104,Bronze,12/16/2024
03565,Customer 03565,336,Bronze,02/06/2024
03566,Customer 03566,974,Silver,12/30/2024
03567,Customer 03567,1225,Gold,02/14/2024
03568,Customer 03568,444,Bronze,10/08/2024
03569,Customer 03569,1183,Gold,07/06/2024
03570,Customer 03570,273,Bronze,04/11/2024
03571,Customer 03571,379,Bronze,12/01/2024
03572,Customer 03572,1245,Gold,11/16/2024
03573,Customer 03573,773,Silver,01/11/2024
03574,Customer 03574,978,Silver,06/11/2024
03575,Customer 03575,194,Bronze,10/30/2024
03576,Customer 03576,614,Silver,02/11/2025
03577,Customer 03577,1322,Gold,07/18/2024
03578,Customer 03578,610,Silver,04/21/2024
03579,Customer 03579,486,Bronze,01/10/2025
03580,Customer 03580,387,Bronze,04/28/2024
03581,Customer 03581,801,Silver,12/03/2024
03582,Customer 03582,527,Silver,08/22/2024
03583,Customer 03583,1005,Gold,02/05/2024
03584,Customer 03584,973,Silver,05/16/2024
03585,Customer 03585,70,Bronze,06/02/2024
03586,Customer 03586,364,Bronze,02/01/2024
03587,Customer 03587,115,Bronze,01/25/2024
03588,Customer 03588,298,Bronze,01/13/2024
03589,Customer 03589,1288,Gold,09/25/2024
03590,Customer 03590,223,Bronze,11/30/2024
03591,Customer 03591,1446,Gold,09/19/2024
03592,Customer 03592,1266,Gold,10/10/2024
03593,Customer 03593,549,Silver,07/27/2024
03594,Customer 03594,1124,Gold,07/17/2024
03595,Customer 03595,940,Silver,04/09/2024
03596,Customer 03596,1497,Gold,06/26/2024
03597,Customer 03597,498,Bronze,08/23/2024
03598,Customer 03598,1387,Gold,05/27/2024
03599,Customer 03599,806,Silver,06/14/2024
03600,Customer 03600,118,Bronze,01/30/2024
03601,Customer 03601,420,Bronze,08/10/2024
03602,Customer 03602,884,Silver,08/16/2024
03603,Customer 03603,0,Bronze,01/02/2024
03604,Customer 03604,468,Bronze,08/06/2024
03605,Customer 03605,828,Silver,03/07/2024
03606,Customer 03606,974,Silver,02/10/2024
03607,Customer 03607,845,Silver,11/04/2024
03608,Customer 03608,357,Bronze,09/18/2024
03609,Customer 03609,1395,Gold,05/09/2024
03610,Customer 03610,22,Bronze,01/01/2025
03611,Customer 03611,145,Bronze,12/13/2024
03612,Customer 03612,825,Silver,02/27/2025
03613,Customer 03613,141,Bronze,12/09/2024
03614,Customer 03614,691,Silver,08/06/2024
03615,Customer 03615,770,Silver,03/15/2024
03616,Customer 03616,717,Silver,08/13/2024
03617,Customer 03617,165,Bronze,12/18/2024
03618,Customer 03618,492,Bronze,05/11/2024
03619,Customer 03619,842,Silver,11/01/2024
03620,Customer 03620,354,Bronze,08/11/2024
03621,Customer 03621,478,Bronze,02/22/2024
03622,Customer 03622,1187,Gold,04/18/2024
03623,Customer 03623,600,Silver,05/19/2024
03624,Customer 03624,636,Silver,11/30/2024
03625,Customer 03625,700,Silver,03/31/2024
03626,Customer 03626,790,Silver,12/05/2024
03627,Customer 03627,1028,Gold,08/28/2024
03628,Customer 03628,1271,Gold,12/09/2024
03629,Customer 03629,1054,Gold,02/19/2024
03630,Customer 03630,582,Silver,06/05/2024
03631,Customer 03631,1226,Gold,04/22/2024
03632,Customer 03632,1011,Gold,10/12/2024
03633,Customer 03633,791,Silver,07/09/2024
03634,Customer 03634,114,Bronze,07/11/2024
03635,Customer 03635,191,Bronze,02/24/2024
03636,Customer 03636,1015,Gold,09/30/2024
03637,Customer 03637,1433,Gold,04/14/2024
03638,Customer 03638,405,Bronze,01/06/2024
03639,Customer 03639,296,Bronze,09/24/2024
03640,Customer 03640,61,Bronze,01/06/2024
03641,Customer 03641,730,Silver,11/20/2024
03642,Customer 03642,826,Silver,09/16/2024
03643,Customer 03643,700,Silver,02/27/2025
03644,Customer 03644,868,Silver,09/06/2024
03645,Customer 03645,976,Silver,06/02/2024
03646,Customer 03646,1120,Gold,10/26/2024
03647,Customer 03647,318,Bronze,04/30/2024
03648,Customer 03648,1272,Gold,06/11/2024
03649,Customer 03649,402,Bronze,12/22/2024
03650,Customer 03650,673,Silver,10/19/2024
03651,Customer 03651,261,Bronze,06/14/2024
03652,Customer 03652,1393,Gold,09/12/2024
03653,Customer 03653,766,Silver,01/26/2024
03654,Customer 03654,8,Bronze,04/06/2024
03655,Customer 03655,129,Bronze,12/28/2024
03656,Customer 03656,1071,Gold,10/02/2024
03657,Customer 03657,803,Silver,10/10/2024
03658,Customer 03658,568,Silver,04/12/2024
03659,Customer 03659,27,Bronze,02/24/2024
03660,Customer 03660,510,Silver,06/30/2024
03661,Customer 03661,134,Bronze,05/29/2024
03662,Customer 03662,1353,Gold,11/20/2024
03663,Customer 03663,1132,Gold,04/05/2024
03664,Customer 03664,480,Bronze,06/18/2024
03665,Customer 03665,1393,Gold,01/20/2025
03666,Customer 03666,399,Bronze,11/27/2024
03667,Customer 03667,964,Silver,07/21/2024
03668,Customer 03668,843,Silver,01/04/2025
03669,Customer 03669,1406,Gold,04/10/2024
03670,Customer 03670,352,Bronze,04/07/2024
03671,Customer 03671,1419,Gold,01/18/2025
03672,Customer 03672,896,Silver,02/18/2024
03673,Customer 03673,229,Bronze,01/31/2024
03674,Customer 03674,492,Bronze,07/30/2024
03675,Customer 03675,1169,Gold,01/13/2024
03676,Customer 03676,846,Silver,11/20/2024
03677,Customer 03677,453,Bronze,05/14/2024
03678,Customer 03678,335,Bronze,10/14/2024
03679,Customer 03679,626,Silver,08/18/2024
03680,Customer 03680,448,Bronze,06/09/2024
03681,Customer 03681,1420,Gold,01/07/2025
03682,Customer 03682,698,Silver,02/07/2025
03683,Customer 03683,441,Bronze,11/04/2024
03684,Customer 03684,188,Bronze,11/05/2024
03685,Customer 03685,325,Bronze,02/05/2025
03686,Customer 03686,755,Silver,02/11/2025
03687,Customer 03687,897,Silver,08/07/2024
03688,Customer 03688,81,Bronze,09/05/2024
03689,Customer 03689,605,Silver,08/26/2024
03690,Customer 03690,103,Bronze,03/11/2024
03691,Customer 03691,575,Silver,08/06/2024
03692,Customer 03692,1110,Gold,11/05/2024
03693,Customer 03693,1445,Gold,05/08/2024
03694,Customer 03694,834,Silver,04/26/2024
03695,Customer 03695,100,Bronze,01/22/2025
03696,Customer 03696,506,Silver,03/25/2024
03697,Customer 03697,318,Bronze,08/30/2024
03698,Customer 03698,50,Bronze,02/20/2025
03699,Customer 03699,1053,Gold,03/19/2024
03700,Customer 03700,1224,Gold,07/14/2024
03701,Customer 03701,722,Silver,12/30/2024
03702,Customer 03702,1183,Gold,01/26/2025
03703,Customer 03703,1081,Gold,09/09/2024
03704,Customer 03704,1332,Gold,01/20/2024
03705,Customer 03705,1241,Gold,06/20/2024
03706,Customer 03706,1332,Gold,07/22/2024
03707,Customer 03707,457,Bronze,01/27/2025
03708,Customer 03708,105,Bronze,05/29/2024
03709,Customer 03709,1368,Gold,06/02/2024
03710,Customer 03710,588,Silver,07/19/2024
03711,Customer 03711,620,Silver,12/03/2024
03712,Customer 03712,270,Bronze,11/15/2024
03713,Customer 03713,266,Bronze,08/06/2024
03714,Customer 03714,1030,Gold,09/22/2024
03715,Customer 03715,124,Bronze,02/19/2025
03716,Customer 03716,1290,Gold,01/03/2025
03717,Customer 03717,759,Silver,02/15/2025
03718,Customer 03718,718,Silver,07/06/2024
03719,Customer 03719,1040,Gold,08/03/2024
03720,Customer 03720,559,Silver,04/24/2024
03721,Customer 03721,244,Bronze,09/06/2024
03722,Customer 03722,328,Bronze,02/14/2024
03723,Customer 03723,780,Silver,06/12/2024
03724,Customer 03724,85,Bronze,05/02/2024
03725,Customer 03725,1140,Gold,09/13/2024
03726,Customer 03726,863,Silver,02/25/2025
03727,Customer 03727,1327,Gold,08/28/2024
03728,Customer 03728,506,Silver,02/02/2025
03729,Customer 03729,1220,Gold,05/26/2024
03730,Customer 03730,382,Bronze,11/05/2024
03731,Customer 03731,362,Bronze,11/05/2024
03732,Customer 03732,1183,Gold,01/19/2024
03733,Customer 03733,1055,Gold,06/02/2024
03734,Customer 03734,948,Silver,12/05/2024
03735,Customer 03735,836,Silver,10/18/2024
03736,Customer 03736,33,Bronze,07/22/2024
03737,Customer 03737,454,Bronze,07/26/2024
03738,Customer 03738,252,Bronze,12/21/2024
03739,Customer 03739,1164,Gold,01/10/2025
03740,Customer 03740,1246,Gold,12/25/2024
03741,Customer 03741,1076,Gold,12/05/2024
03742,Customer 03742,170,Bronze,03/30/2024
03743,Customer 03743,784,Silver,12/16/2024
03744,Customer 03744,861,Silver,03/17/2024
03745,Customer 03745,1195,Gold,02/19/2025
03746,Customer 03746,1459,Gold,02/04/2024
03747,Customer 03747,1135,Gold,11/09/2024
03748,Customer 03748,229,Bronze,12/27/2024
03749,Customer 03749,349,Bronze,01/01/2024
03750,Customer 03750,25,Bronze,08/21/2024
03751,Customer 03751,1159,Gold,12/22/2024
03752,Customer 03752,392,Bronze,01/20/2024
03753,Customer 03753,294,Bronze,03/26/2024
03754,Customer 03754,1072,Gold,11/27/2024
03755,Customer 03755,971,Silver,01/13/2024
03756,Customer 03756,349,Bronze,01/13/2025
03757,Customer 03757,49,Bronze,05/17/2024
03758,Customer 03758,1213,Gold,08/15/2024
03759,Customer 03759,93,Bronze,11/19/2024
03760,Customer 03760,1440,Gold,11/01/2024
03761,Customer 03761,681,Silver,01/20/2025
03762,Customer 03762,1397,Gold,10/15/2024
03763,Customer 03763,724,Silver,01/06/2025
03764,Customer 03764,159,Bronze,01/03/2025
03765,Customer 03765,910,Silver,09/19/2024
03766,Customer 03766,1143,Gold,01/20/2024
03767,Customer 03767,316,Bronze,12/06/2024
03768,Customer 03768,1081,Gold,08/18/2024
03769,Customer 03769,1393,Gold,12/09/2024
03770,Customer 03770,208,Bronze,01/06/2024
03771,Customer 03771,1321,Gold,05/25/2024
03772,Customer 03772,1157,Gold,02/03/2024
03773,Customer 03773,962,Silver,11/21/2024
03774,Customer 03774,20,Bronze,05/05/2024
03775,Customer 03775,1199,Gold,02/01/2024
03776,Customer 03776,1421,Gold,01/09/2025
03777,Customer 03777,1020,Gold,08/25/2024
03778,Customer 03778,1124,Gold,01/11/2025
03779,Customer 03779,738,Silver,01/22/2025
03780,Customer 03780,117,Bronze,07/15/2024
03781,Customer 03781,861,Silver,03/23/2024
03782,Customer 03782,1151,Gold,01/13/2025
03783,Customer 03783,809,Silver,06/04/2024
03784,Customer 03784,1244,Gold,10/17/2024
03785,Customer 03785,15,Bronze,11/18/2024
03786,Customer 03786,803,Silver,02/24/2024
03787,Customer 03787,1154,Gold,06/02/2024
03788,Customer 03788,880,Silver,06/10/2024
03789,Customer 03789,1165,Gold,02/02/2025
